"ID","question","Correct","E1","E2","C1","group","study"
49585,"Beethoven",1827,"1700","1750",2,38,"1a"
42880,"Beethoven",1827,"1750","1690",2,39,"1a"
48580,"Beethoven",1827,"1200","1680",2,39,"1a"
48756,"Beethoven",1827,"1783","1680",6,39,"1a"
49976,"Beethoven",1827,"1680","1680",2,39,"1a"
45177,"Print Press",1440,"1853","1647",5,1,"1a"
46018,"Print Press",1440,"1847","1616",6,1,"1a"
46587,"Print Press",1440,"1604","1620",5,1,"1a"
50379,"Print Press",1440,"1730","1640",5,1,"1a"
42930,"Print Press",1440,"1680","1680",2,2,"1a"
48799,"Print Press",1440,"1790","1600",5,2,"1a"
50367,"Print Press",1440,"1912","1598",2,2,"1a"
46341,"Print Press",1440,"1860","1780",2,3,"1a"
47512,"Print Press",1440,"1750","1800",3,3,"1a"
50499,"Print Press",1440,"1910","1910",4,3,"1a"
27005,"Print Press",1440,"1602","1468",1,4,"1a"
28908,"Print Press",1440,"1860","1708",3,4,"1a"
40762,"Print Press",1440,"1486","1468",6,4,"1a"
48907,"Print Press",1440,"1650","1460",7,4,"1a"
38058,"Print Press",1440,"1780","1730",4,5,"1a"
38616,"Print Press",1440,"1765","1600",3,5,"1a"
45091,"Print Press",1440,"1660","1700",2,5,"1a"
48232,"Print Press",1440,"1675","1675",5,5,"1a"
48543,"Print Press",1440,"1730","1730",5,5,"1a"
1164,"Print Press",1440,"1580","1550",3,6,"1a"
36251,"Print Press",1440,"1500","1560",2,6,"1a"
43263,"Print Press",1440,"1890","1575",3,6,"1a"
48346,"Print Press",1440,"1700","1500",2,6,"1a"
49830,"Print Press",1440,"1750","1575",2,6,"1a"
16362,"Print Press",1440,"1920","1705",1,7,"1a"
32122,"Print Press",1440,"1601","1700",4,7,"1a"
40355,"Print Press",1440,"1200","1200",3,7,"1a"
48253,"Print Press",1440,"1700","1700",4,7,"1a"
29534,"Print Press",1440,"1890","1740",7,8,"1a"
45633,"Print Press",1440,"1750","1750",2,8,"1a"
47046,"Print Press",1440,"1860","1740",4,8,"1a"
48157,"Print Press",1440,"1700","1720",6,8,"1a"
44124,"Print Press",1440,"1500","1350",4,9,"1a"
44280,"Print Press",1440,"1915","1320",5,9,"1a"
44545,"Print Press",1440,"1400","1350",3,9,"1a"
45667,"Print Press",1440,"1340","1326",6,9,"1a"
48835,"Print Press",1440,"1400","1340",5,9,"1a"
43535,"Print Press",1440,"1500","1453",1,10,"1a"
43722,"Print Press",1440,"1500","1453",3,10,"1a"
47540,"Print Press",1440,"1453","1453",6,10,"1a"
49191,"Print Press",1440,"1500","1452",2,10,"1a"
50521,"Print Press",1440,"1600","1453",3,10,"1a"
42018,"Print Press",1440,"1450","1450",7,11,"1a"
46416,"Print Press",1440,"1845","1450",3,11,"1a"
47344,"Print Press",1440,"1590","1450",4,11,"1a"
49449,"Print Press",1440,"1834","1450",2,11,"1a"
45087,"Print Press",1440,"1702","1460",2,12,"1a"
46260,"Print Press",1440,"1600","1450",2,12,"1a"
47998,"Print Press",1440,"1392","1432",2,12,"1a"
50441,"Print Press",1440,"1760","1460",5,12,"1a"
33181,"Print Press",1440,"1790","1515",2,13,"1a"
33497,"Print Press",1440,"1740","1497",3,13,"1a"
40172,"Print Press",1440,"2000","1500",1,13,"1a"
49131,"Print Press",1440,"1520","1520",4,13,"1a"
50628,"Print Press",1440,"1532","1547",4,13,"1a"
49942,"Print Press",1440,"1800","1790",3,14,"1a"
50454,"Print Press",1440,"1550","1790",2,14,"1a"
50455,"Print Press",1440,"1860","1776",1,14,"1a"
50504,"Print Press",1440,"1750","1796",2,14,"1a"
40173,"Print Press",1440,"1920","1475",4,15,"1a"
44235,"Print Press",1440,"1886","1450",2,15,"1a"
49594,"Print Press",1440,"1820","1400",4,15,"1a"
50440,"Print Press",1440,"1450","1450",7,15,"1a"
593,"Print Press",1440,"1450","1450",5,16,"1a"
45284,"Print Press",1440,"1450","1450",2,16,"1a"
46221,"Print Press",1440,"1840","1450",1,16,"1a"
30407,"Print Press",1440,"1800","1460",3,17,"1a"
44938,"Print Press",1440,"1735","1518",1,17,"1a"
49037,"Print Press",1440,"1560","1480",7,17,"1a"
50623,"Print Press",1440,"1000","1482",2,17,"1a"
37235,"Print Press",1440,"1870","1491",5,18,"1a"
37544,"Print Press",1440,"1630","1472",5,18,"1a"
38286,"Print Press",1440,"1491","1493",6,18,"1a"
49963,"Print Press",1440,"1236","1496",4,18,"1a"
37448,"Print Press",1440,"1850","1850",4,19,"1a"
43048,"Print Press",1440,"1845","1650",5,19,"1a"
47392,"Print Press",1440,"1780","1620",1,19,"1a"
49595,"Print Press",1440,"1558","1590",5,19,"1a"
43817,"Print Press",1440,"1740","1480",2,20,"1a"
45143,"Print Press",1440,"1455","1480",5,20,"1a"
50528,"Print Press",1440,"1585","1585",4,20,"1a"
50530,"Print Press",1440,"1681","1585",4,20,"1a"
45041,"Print Press",1440,"1820","1850",5,21,"1a"
50585,"Print Press",1440,"1850","1605",3,21,"1a"
50613,"Print Press",1440,"1600","1600",5,21,"1a"
46304,"Print Press",1440,"1710","1720",3,22,"1a"
49211,"Print Press",1440,"1870","1687",2,22,"1a"
50501,"Print Press",1440,"1820","1730",1,22,"1a"
50577,"Print Press",1440,"1895","1745",6,22,"1a"
20036,"Print Press",1440,"1500","1740",6,23,"1a"
31919,"Print Press",1440,"1700","1680",3,23,"1a"
45196,"Print Press",1440,"1820","1725",6,23,"1a"
45953,"Print Press",1440,"1942","1752",2,23,"1a"
40798,"Print Press",1440,"1901","1453",4,24,"1a"
48047,"Print Press",1440,"1830","1453",1,24,"1a"
48375,"Print Press",1440,"1690","1453",3,24,"1a"
50584,"Print Press",1440,"1450","1453",7,24,"1a"
37396,"Print Press",1440,"1765","1760",3,25,"1a"
45848,"Print Press",1440,"1600","1700",1,25,"1a"
47421,"Print Press",1440,"1700","1755",5,25,"1a"
48904,"Print Press",1440,"1700","1700",5,25,"1a"
49320,"Print Press",1440,"1760","1760",6,25,"1a"
45352,"Print Press",1440,"1740","1480",5,26,"1a"
46660,"Print Press",1440,"1912","1500",4,26,"1a"
49860,"Print Press",1440,"1856","1456",3,26,"1a"
50572,"Print Press",1440,"1850","1500",1,26,"1a"
50600,"Print Press",1440,"1480","1480",5,26,"1a"
20330,"Print Press",1440,"1200","1400",4,27,"1a"
42485,"Print Press",1440,"1905","1450",6,27,"1a"
47037,"Print Press",1440,"1832","1800",4,27,"1a"
48513,"Print Press",1440,"1770","1700",5,27,"1a"
50460,"Print Press",1440,"1480","1520",2,27,"1a"
38156,"Print Press",1440,"1560","1460",2,28,"1a"
43902,"Print Press",1440,"1500","1500",4,28,"1a"
44208,"Print Press",1440,"1750","1498",1,28,"1a"
47554,"Print Press",1440,"1700","1600",2,28,"1a"
50519,"Print Press",1440,"1600","1450",4,28,"1a"
45337,"Print Press",1440,"1750","1600",5,29,"1a"
49347,"Print Press",1440,"1450","1500",3,29,"1a"
50023,"Print Press",1440,"1820","1700",2,29,"1a"
50536,"Print Press",1440,"1790","1790",3,29,"1a"
50638,"Print Press",1440,"1726","1534",2,29,"1a"
42427,"Print Press",1440,"1680","1665",4,30,"1a"
43392,"Print Press",1440,"1897","1645",2,30,"1a"
45580,"Print Press",1440,"1655","1578",3,30,"1a"
49279,"Print Press",1440,"1420","1590",5,30,"1a"
50401,"Print Press",1440,"1770","1600",6,30,"1a"
36716,"Print Press",1440,"1500","1350",3,31,"1a"
40379,"Print Press",1440,"1801","1434",2,31,"1a"
41302,"Print Press",1440,"1501","1501",2,31,"1a"
46618,"Print Press",1440,"1567","1467",3,31,"1a"
47955,"Print Press",1440,"1800","1520",3,31,"1a"
49261,"Print Press",1440,"1390","1430",6,31,"1a"
43926,"Print Press",1440,"1750","1536",2,32,"1a"
45282,"Print Press",1440,"1862","1536",6,32,"1a"
48519,"Print Press",1440,"1850","1536",4,32,"1a"
49153,"Print Press",1440,"1536","1536",5,32,"1a"
41405,"Print Press",1440,"1500","1550",4,33,"1a"
49157,"Print Press",1440,"1760","1555",3,33,"1a"
50419,"Print Press",1440,"1700","1555",2,33,"1a"
50516,"Print Press",1440,"1555","1555",4,33,"1a"
39658,"Print Press",1440,"1932","1800",6,34,"1a"
42447,"Print Press",1440,"1990","1500",4,34,"1a"
43650,"Print Press",1440,"1596","1550",3,34,"1a"
48518,"Print Press",1440,"1800","1350",2,34,"1a"
45355,"Print Press",1440,"1940","1850",5,35,"1a"
49504,"Print Press",1440,"1840","1850",2,35,"1a"
50149,"Print Press",1440,"1750","1850",3,35,"1a"
50586,"Print Press",1440,"1740","1816",2,35,"1a"
44268,"Print Press",1440,"1860","1780",2,36,"1a"
46881,"Print Press",1440,"1415","1409",2,36,"1a"
47056,"Print Press",1440,"1532","1407",4,36,"1a"
48146,"Print Press",1440,"1803","1400",5,36,"1a"
50579,"Print Press",1440,"1850","1439",4,36,"1a"
43924,"Print Press",1440,"1657","1582",5,37,"1a"
45194,"Print Press",1440,"1725","1432",6,37,"1a"
45577,"Print Press",1440,"1512","1512",4,37,"1a"
45632,"Print Press",1440,"1459","1649",2,37,"1a"
50515,"Print Press",1440,"1600","1650",2,37,"1a"
741,"Print Press",1440,"1600","1500",1,38,"1a"
42453,"Print Press",1440,"1520","1500",5,38,"1a"
42705,"Print Press",1440,"1780","1530",5,38,"1a"
49585,"Print Press",1440,"1950","1550",2,38,"1a"
42880,"Print Press",1440,"1600","1600",3,39,"1a"
48580,"Print Press",1440,"1880","1600",2,39,"1a"
48756,"Print Press",1440,"1865","1600",1,39,"1a"
49976,"Print Press",1440,"1450","1600",2,39,"1a"
45177,"First Olympics",1896,"1953","1904",2,1,"1a"
46018,"First Olympics",1896,"1902","1902",2,1,"1a"
46587,"First Olympics",1896,"1850","1908",2,1,"1a"
50379,"First Olympics",1896,"1925","1924",5,1,"1a"
42930,"First Olympics",1896,"1984","1924",1,2,"1a"
48799,"First Olympics",1896,"1928","1926",5,2,"1a"
50367,"First Olympics",1896,"1904","1921",4,2,"1a"
46341,"First Olympics",1896,"1980","1954",2,3,"1a"
47512,"First Olympics",1896,"1928","1940",2,3,"1a"
50499,"First Olympics",1896,"1940","1940",4,3,"1a"
27005,"First Olympics",1896,"1910","1902",1,4,"1a"
28908,"First Olympics",1896,"1925","1906",3,4,"1a"
40762,"First Olympics",1896,"1896","1904",2,4,"1a"
48907,"First Olympics",1896,"1914","1904",3,4,"1a"
38058,"First Olympics",1896,"1000","1920",1,5,"1a"
38616,"First Olympics",1896,"1950","1920",2,5,"1a"
45091,"First Olympics",1896,"1900","1920",1,5,"1a"
48232,"First Olympics",1896,"1950","1924",5,5,"1a"
48543,"First Olympics",1896,"1920","1920",2,5,"1a"
1164,"First Olympics",1896,"1908","1908",5,6,"1a"
36251,"First Olympics",1896,"1100","1911",2,6,"1a"
43263,"First Olympics",1896,"1880","1910",3,6,"1a"
48346,"First Olympics",1896,"1915","1915",4,6,"1a"
49830,"First Olympics",1896,"1910","1910",2,6,"1a"
16362,"First Olympics",1896,"1950","1918",1,7,"1a"
32122,"First Olympics",1896,"1900","1930",4,7,"1a"
40355,"First Olympics",1896,"1900","1910",3,7,"1a"
48253,"First Olympics",1896,"1930","1870",4,7,"1a"
29534,"First Olympics",1896,"1900","1902",5,8,"1a"
45633,"First Olympics",1896,"1800","1902",1,8,"1a"
47046,"First Olympics",1896,"1904","1902",5,8,"1a"
48157,"First Olympics",1896,"1850","1902",6,8,"1a"
44124,"First Olympics",1896,"1950","1896",4,9,"1a"
44280,"First Olympics",1896,"1650","1896",3,9,"1a"
44545,"First Olympics",1896,"1850","1896",3,9,"1a"
45667,"First Olympics",1896,"1800","1896",5,9,"1a"
48835,"First Olympics",1896,"1908","1896",5,9,"1a"
43535,"First Olympics",1896,"1860","1892",1,10,"1a"
43722,"First Olympics",1896,"1800","1892",2,10,"1a"
47540,"First Olympics",1896,"1892","1892",6,10,"1a"
49191,"First Olympics",1896,"1970","1892",2,10,"1a"
50521,"First Olympics",1896,"1870","1892",3,10,"1a"
42018,"First Olympics",1896,"1948","1910",3,11,"1a"
46416,"First Olympics",1896,"1250","1902",3,11,"1a"
47344,"First Olympics",1896,"1823","1823",4,11,"1a"
49449,"First Olympics",1896,"1824","1824",2,11,"1a"
45087,"First Olympics",1896,"1952","1924",3,12,"1a"
46260,"First Olympics",1896,"1800","1920",2,12,"1a"
47998,"First Olympics",1896,"1912","1892",2,12,"1a"
50441,"First Olympics",1896,"1930","1930",3,12,"1a"
33181,"First Olympics",1896,"1890","1896",1,13,"1a"
33497,"First Olympics",1896,"1890","1896",3,13,"1a"
40172,"First Olympics",1896,"1915","1896",3,13,"1a"
49131,"First Olympics",1896,"1892","1892",5,13,"1a"
50628,"First Olympics",1896,"1956","1896",5,13,"1a"
49942,"First Olympics",1896,"1960","1915",5,14,"1a"
50454,"First Olympics",1896,"1880","1880",5,14,"1a"
50455,"First Olympics",1896,"1930","1930",2,14,"1a"
50504,"First Olympics",1896,"1916","1915",2,14,"1a"
40173,"First Olympics",1896,"1932","1918",5,15,"1a"
44235,"First Olympics",1896,"1880","1890",2,15,"1a"
49594,"First Olympics",1896,"1950","1900",4,15,"1a"
50440,"First Olympics",1896,"1908","1900",6,15,"1a"
593,"First Olympics",1896,"1896","1896",5,16,"1a"
45284,"First Olympics",1896,"1922","1896",2,16,"1a"
46221,"First Olympics",1896,"1900","1896",2,16,"1a"
30407,"First Olympics",1896,"1950","1900",3,17,"1a"
44938,"First Olympics",1896,"1965","1902",1,17,"1a"
49037,"First Olympics",1896,"1896","1896",7,17,"1a"
50623,"First Olympics",1896,"1890","1902",5,17,"1a"
37235,"First Olympics",1896,"1919","1902",1,18,"1a"
37544,"First Olympics",1896,"1902","1902",7,18,"1a"
38286,"First Olympics",1896,"1902","1902",6,18,"1a"
49963,"First Olympics",1896,"1200","1924",1,18,"1a"
37448,"First Olympics",1896,"1900","1896",2,19,"1a"
43048,"First Olympics",1896,"1896","1896",6,19,"1a"
47392,"First Olympics",1896,"1920","1896",1,19,"1a"
49595,"First Olympics",1896,"1910","1896",2,19,"1a"
43817,"First Olympics",1896,"1865","1908",2,20,"1a"
45143,"First Olympics",1896,"1900","1908",2,20,"1a"
50528,"First Olympics",1896,"1908","1902",5,20,"1a"
50530,"First Olympics",1896,"1432","1902",2,20,"1a"
45041,"First Olympics",1896,"1890","1890",5,21,"1a"
50585,"First Olympics",1896,"1912","1908",3,21,"1a"
50613,"First Olympics",1896,"1920","1920",5,21,"1a"
46304,"First Olympics",1896,"1900","1912",3,22,"1a"
49211,"First Olympics",1896,"1910","1912",1,22,"1a"
50501,"First Olympics",1896,"1904","1912",2,22,"1a"
50577,"First Olympics",1896,"1902","1912",5,22,"1a"
20036,"First Olympics",1896,"1880","1770",4,23,"1a"
31919,"First Olympics",1896,"1920","1915",5,23,"1a"
45196,"First Olympics",1896,"1418","1500",5,23,"1a"
45953,"First Olympics",1896,"1964","1924",1,23,"1a"
40798,"First Olympics",1896,"1864","1912",5,24,"1a"
48047,"First Olympics",1896,"1100","1947",1,24,"1a"
48375,"First Olympics",1896,"1830","1936",2,24,"1a"
50584,"First Olympics",1896,"1960","1940",6,24,"1a"
37396,"First Olympics",1896,"1920","1920",1,25,"1a"
45848,"First Olympics",1896,"1920","1920",3,25,"1a"
47421,"First Olympics",1896,"1920","1912",3,25,"1a"
48904,"First Olympics",1896,"1600","1900",2,25,"1a"
49320,"First Olympics",1896,"1600","1900",4,25,"1a"
45352,"First Olympics",1896,"1960","1950",2,26,"1a"
46660,"First Olympics",1896,"1901","1935",2,26,"1a"
49860,"First Olympics",1896,"1976","1940",2,26,"1a"
50572,"First Olympics",1896,"1900","1920",2,26,"1a"
50600,"First Olympics",1896,"1930","1938",5,26,"1a"
20330,"First Olympics",1896,"1920","1930",4,27,"1a"
42485,"First Olympics",1896,"1880","1920",3,27,"1a"
47037,"First Olympics",1896,"1850","1924",4,27,"1a"
48513,"First Olympics",1896,"1920","1920",6,27,"1a"
50460,"First Olympics",1896,"1907","1912",3,27,"1a"
38156,"First Olympics",1896,"1890","1896",2,28,"1a"
43902,"First Olympics",1896,"1890","1896",2,28,"1a"
44208,"First Olympics",1896,"1400","1886",1,28,"1a"
47554,"First Olympics",1896,"1915","1915",4,28,"1a"
50519,"First Olympics",1896,"1800","1896",2,28,"1a"
45337,"First Olympics",1896,"1920","1920",5,29,"1a"
49347,"First Olympics",1896,"1920","1920",2,29,"1a"
50023,"First Olympics",1896,"1600","1850",2,29,"1a"
50536,"First Olympics",1896,"1800","1920",3,29,"1a"
50638,"First Olympics",1896,"1922","1912",2,29,"1a"
42427,"First Olympics",1896,"1900","1900",1,30,"1a"
43392,"First Olympics",1896,"1864","1864",1,30,"1a"
45580,"First Olympics",1896,"1904","1906",3,30,"1a"
49279,"First Olympics",1896,"1829","1920",2,30,"1a"
50401,"First Olympics",1896,"1920","1906",4,30,"1a"
36716,"First Olympics",1896,"1900","1880",2,31,"1a"
40379,"First Olympics",1896,"1750","1906",1,31,"1a"
41302,"First Olympics",1896,"1900","1902",2,31,"1a"
46618,"First Olympics",1896,"1912","1898",5,31,"1a"
47955,"First Olympics",1896,"1920","1900",2,31,"1a"
49261,"First Olympics",1896,"1960","1902",4,31,"1a"
43926,"First Olympics",1896,"1910","1896",3,32,"1a"
45282,"First Olympics",1896,"1932","1896",4,32,"1a"
48519,"First Olympics",1896,"1920","1896",3,32,"1a"
49153,"First Olympics",1896,"1896","1896",6,32,"1a"
41405,"First Olympics",1896,"1928","1898",4,33,"1a"
49157,"First Olympics",1896,"1850","1875",4,33,"1a"
50419,"First Olympics",1896,"1940","1900",2,33,"1a"
50516,"First Olympics",1896,"1000","1000",4,33,"1a"
39658,"First Olympics",1896,"1942","1942",7,34,"1a"
42447,"First Olympics",1896,"1950","1930",4,34,"1a"
43650,"First Olympics",1896,"1944","1898",5,34,"1a"
48518,"First Olympics",1896,"1865","1890",5,34,"1a"
45355,"First Olympics",1896,"1910","1950",4,35,"1a"
49504,"First Olympics",1896,"1500","1955",2,35,"1a"
50149,"First Olympics",1896,"1200","1920",2,35,"1a"
50586,"First Olympics",1896,"1954","1920",3,35,"1a"
44268,"First Olympics",1896,"1947","1913",2,36,"1a"
46881,"First Olympics",1896,"1850","1900",1,36,"1a"
47056,"First Olympics",1896,"1912","1904",4,36,"1a"
48146,"First Olympics",1896,"1874","1890",5,36,"1a"
50579,"First Olympics",1896,"1965","1818",3,36,"1a"
43924,"First Olympics",1896,"1876","1896",4,37,"1a"
45194,"First Olympics",1896,"1926","1896",7,37,"1a"
45577,"First Olympics",1896,"1750","1894",4,37,"1a"
45632,"First Olympics",1896,"1896","1896",7,37,"1a"
50515,"First Olympics",1896,"1908","1892",6,37,"1a"
741,"First Olympics",1896,"1800","1900",1,38,"1a"
42453,"First Olympics",1896,"1900","1890",4,38,"1a"
42705,"First Olympics",1896,"1920","1900",1,38,"1a"
49585,"First Olympics",1896,"1800","1924",2,38,"1a"
42880,"First Olympics",1896,"1920","1896",3,39,"1a"
48580,"First Olympics",1896,"1920","1896",2,39,"1a"
48756,"First Olympics",1896,"1800","1896",2,39,"1a"
49976,"First Olympics",1896,"1896","1896",7,39,"1a"
45177,"Toilet",1596,"1820","1890",2,1,"1a"
46018,"Toilet",1596,"1900","1895",3,1,"1a"
46587,"Toilet",1596,"1890","1890",1,1,"1a"
50379,"Toilet",1596,"1800","1890",3,1,"1a"
42930,"Toilet",1596,"1890","1890",1,2,"1a"
48799,"Toilet",1596,"1890","1890",5,2,"1a"
50367,"Toilet",1596,"1600","1865",1,2,"1a"
46341,"Toilet",1596,"1900","1900",2,3,"1a"
47512,"Toilet",1596,"1900","1930",3,3,"1a"
50499,"Toilet",1596,"1930","1900",4,3,"1a"
27005,"Toilet",1596,"1810","1870",1,4,"1a"
28908,"Toilet",1596,"1930","1930",3,4,"1a"
40762,"Toilet",1596,"1880","1880",5,4,"1a"
48907,"Toilet",1596,"1830","1900",6,4,"1a"
38058,"Toilet",1596,"1900","1910",1,5,"1a"
38616,"Toilet",1596,"1890","1900",3,5,"1a"
45091,"Toilet",1596,"1905","1905",2,5,"1a"
48232,"Toilet",1596,"1920","1900",2,5,"1a"
48543,"Toilet",1596,"1840","1900",2,5,"1a"
1164,"Toilet",1596,"1885","1875",4,6,"1a"
36251,"Toilet",1596,"1900","1875",3,6,"1a"
43263,"Toilet",1596,"1930","1850",3,6,"1a"
48346,"Toilet",1596,"1850","1850",1,6,"1a"
49830,"Toilet",1596,"1900","1875",2,6,"1a"
16362,"Toilet",1596,"1930","1905",1,7,"1a"
32122,"Toilet",1596,"1801","1900",4,7,"1a"
40355,"Toilet",1596,"1950","1950",5,7,"1a"
48253,"Toilet",1596,"1900","1850",4,7,"1a"
29534,"Toilet",1596,"1810","1870",6,8,"1a"
45633,"Toilet",1596,"1890","1830",1,8,"1a"
47046,"Toilet",1596,"1922","1860",3,8,"1a"
48157,"Toilet",1596,"1930","1880",5,8,"1a"
44124,"Toilet",1596,"1924","1880",3,9,"1a"
44280,"Toilet",1596,"1840","1885",5,9,"1a"
44545,"Toilet",1596,"1870","1880",5,9,"1a"
45667,"Toilet",1596,"1905","1895",5,9,"1a"
48835,"Toilet",1596,"1850","1885",5,9,"1a"
43535,"Toilet",1596,"1860","1820",1,10,"1a"
43722,"Toilet",1596,"1850","1835",1,10,"1a"
47540,"Toilet",1596,"1850","1820",3,10,"1a"
49191,"Toilet",1596,"1980","1820",1,10,"1a"
50521,"Toilet",1596,"1700","1820",2,10,"1a"
42018,"Toilet",1596,"1901","1901",3,11,"1a"
46416,"Toilet",1596,"1937","1893",4,11,"1a"
47344,"Toilet",1596,"1878","1901",2,11,"1a"
49449,"Toilet",1596,"1908","1898",2,11,"1a"
45087,"Toilet",1596,"1514","1880",2,12,"1a"
46260,"Toilet",1596,"1900","1880",2,12,"1a"
47998,"Toilet",1596,"1865","1880",2,12,"1a"
50441,"Toilet",1596,"1850","1880",2,12,"1a"
33181,"Toilet",1596,"1900","1895",1,13,"1a"
33497,"Toilet",1596,"1901","1890",2,13,"1a"
40172,"Toilet",1596,"1600","1790",2,13,"1a"
49131,"Toilet",1596,"1890","1895",5,13,"1a"
50628,"Toilet",1596,"1875","1875",4,13,"1a"
49942,"Toilet",1596,"1920","1910",2,14,"1a"
50454,"Toilet",1596,"1910","1910",5,14,"1a"
50455,"Toilet",1596,"1910","1910",1,14,"1a"
50504,"Toilet",1596,"1895","1800",2,14,"1a"
40173,"Toilet",1596,"1890","1890",3,15,"1a"
44235,"Toilet",1596,"1880","1889",2,15,"1a"
49594,"Toilet",1596,"1906","1896",4,15,"1a"
50440,"Toilet",1596,"1900","1890",3,15,"1a"
593,"Toilet",1596,"1940","1900",4,16,"1a"
45284,"Toilet",1596,"1880","1880",2,16,"1a"
46221,"Toilet",1596,"1800","1800",1,16,"1a"
30407,"Toilet",1596,"1800","1850",3,17,"1a"
44938,"Toilet",1596,"1925","1840",2,17,"1a"
49037,"Toilet",1596,"1710","1820",5,17,"1a"
50623,"Toilet",1596,"1870","1840",3,17,"1a"
37235,"Toilet",1596,"1940","1910",5,18,"1a"
37544,"Toilet",1596,"1895","1900",7,18,"1a"
38286,"Toilet",1596,"1880","1890",3,18,"1a"
49963,"Toilet",1596,"1865","1887",4,18,"1a"
37448,"Toilet",1596,"1906","1906",4,19,"1a"
43048,"Toilet",1596,"1920","1910",3,19,"1a"
47392,"Toilet",1596,"1900","1916",1,19,"1a"
49595,"Toilet",1596,"1890","1896",2,19,"1a"
43817,"Toilet",1596,"1918","1918",2,20,"1a"
45143,"Toilet",1596,"1820","1880",3,20,"1a"
50528,"Toilet",1596,"1900","1890",3,20,"1a"
50530,"Toilet",1596,"1853","1912",5,20,"1a"
45041,"Toilet",1596,"1912","1930",2,21,"1a"
50585,"Toilet",1596,"1910","1910",3,21,"1a"
50613,"Toilet",1596,"1900","1900",4,21,"1a"
46304,"Toilet",1596,"1880","1890",3,22,"1a"
49211,"Toilet",1596,"1895","1895",2,22,"1a"
50501,"Toilet",1596,"1790","1895",2,22,"1a"
50577,"Toilet",1596,"1925","1904",2,22,"1a"
20036,"Toilet",1596,"1700","1700",4,23,"1a"
31919,"Toilet",1596,"1915","1914",2,23,"1a"
45196,"Toilet",1596,"1940","1918",5,23,"1a"
45953,"Toilet",1596,"1914","1916",2,23,"1a"
40798,"Toilet",1596,"1915","1915",4,24,"1a"
48047,"Toilet",1596,"1927","1893",1,24,"1a"
48375,"Toilet",1596,"1905","1905",5,24,"1a"
50584,"Toilet",1596,"1830","1910",2,24,"1a"
37396,"Toilet",1596,"1900","1900",1,25,"1a"
45848,"Toilet",1596,"1890","1890",3,25,"1a"
