"","playerId","question","truth","initial","final","valid","chatrooms","trial","trial_indx","pre_influence","post_influence","is_central","network","task","dataset","group_id","confidence","subject"
"1092",1528,"songdrop",30000,20000,15000,TRUE,2,"nHktCMm4d586c5Wou2",8,20000,15000,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou2",NA,NA
"1093",1249,"songdrop",30000,18000,35000,TRUE,1,"nHktCMm4d586c5Wou1",7,18000,35000,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou1",NA,NA
"1094",1809,"songdrop",30000,30000,NA,FALSE,2,"nHktCMm4d586c5Wou2",8,30000,NA,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou2",NA,NA
"1095",715,"songdrop",30000,3500,2500,TRUE,2,"nHktCMm4d586c5Wou2",8,3500,2500,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou2",NA,NA
"1096",1185,"songdrop",30000,15000,20000,TRUE,2,"nHktCMm4d586c5Wou2",8,15000,20000,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou2",NA,NA
"1097",1340,"songdrop",30000,10000,10000,TRUE,1,"nHktCMm4d586c5Wou1",7,10000,10000,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou1",NA,NA
"1098",432,"songdrop",30000,1200,20000,TRUE,2,"nHktCMm4d586c5Wou2",8,1200,20000,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou2",NA,NA
"1099",1157,"songdrop",30000,20,10000,TRUE,1,"nHktCMm4d586c5Wou1",7,20,10000,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou1",NA,NA
"1100",81,"songdrop",30000,20000,18000,TRUE,2,"nHktCMm4d586c5Wou2",8,20000,18000,NA,"discussion","songdrop","becker 2020","nHktCMm4d586c5Wou2",NA,NA
"1101",128,"yemen",609,600,1200,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,600,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1102",1166,"yemen",609,10,1000,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,10,1000,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1103",1764,"yemen",609,500,1000,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,500,1000,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1104",949,"yemen",609,400,1500,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,400,1500,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1105",1629,"yemen",609,750,950,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,750,950,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1106",1782,"yemen",609,207,1150,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,207,1150,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1107",352,"yemen",609,742,1400,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,742,1400,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1108",326,"yemen",609,500,800,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,500,800,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1109",168,"yemen",609,1250,1250,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,1250,1250,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1110",237,"yemen",609,200,1500,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,200,1500,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1111",1611,"yemen",609,350,350,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,350,350,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1112",1622,"yemen",609,789,NA,FALSE,2,"NHMWXTsgF46YwYkdQ2",6,789,NA,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1113",55,"yemen",609,800,841,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,800,841,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1114",289,"yemen",609,988,920,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,988,920,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1115",159,"yemen",609,1000,1200,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,1000,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1116",942,"yemen",609,500,660,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,500,660,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1117",1953,"yemen",609,2700,1620,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,2700,1620,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1118",2035,"yemen",609,NA,250,FALSE,2,"NHMWXTsgF46YwYkdQ2",6,NA,250,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1119",1818,"yemen",609,340,340,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,340,340,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1120",903,"yemen",609,1050,580,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,1050,580,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1121",882,"yemen",609,400,1200,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,400,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1122",695,"yemen",609,1305,1305,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,1305,1305,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1123",922,"yemen",609,NA,1000,FALSE,2,"NHMWXTsgF46YwYkdQ2",6,NA,1000,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1124",780,"yemen",609,10,700,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,10,700,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1125",688,"yemen",609,NA,NA,FALSE,2,"NHMWXTsgF46YwYkdQ2",6,NA,NA,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1126",626,"yemen",609,200,1200,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,200,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1127",2007,"yemen",609,600,1200,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,600,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1128",1138,"yemen",609,402,652,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,402,652,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1129",815,"yemen",609,970,1000,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,970,1000,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1130",965,"yemen",609,1412,1412,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,1412,1412,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1131",367,"yemen",609,800,1100,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,800,1100,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1132",724,"yemen",609,1200,1200,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,1200,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1133",1278,"yemen",609,NA,NA,FALSE,2,"NHMWXTsgF46YwYkdQ2",6,NA,NA,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1134",284,"yemen",609,1009,2317,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,1009,2317,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1135",1106,"yemen",609,1500,1500,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,1500,1500,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1136",1990,"yemen",609,NA,NA,FALSE,1,"NHMWXTsgF46YwYkdQ1",5,NA,NA,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1137",422,"yemen",609,500,NA,FALSE,2,"NHMWXTsgF46YwYkdQ2",6,500,NA,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1138",2002,"yemen",609,400,1200,TRUE,1,"NHMWXTsgF46YwYkdQ1",5,400,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ1",NA,NA
"1139",1206,"yemen",609,680,1200,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,680,1200,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1140",1592,"yemen",609,420,650,TRUE,2,"NHMWXTsgF46YwYkdQ2",6,420,650,NA,"discussion","yemen","becker 2020","NHMWXTsgF46YwYkdQ2",NA,NA
"1141",1358,"syria",1501,1150,1150,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1150,1150,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1142",1266,"syria",1501,1700,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1700,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1143",1343,"syria",1501,1685,1500,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,1685,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1144",556,"syria",1501,550,750,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,550,750,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1145",725,"syria",1501,950,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,950,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1146",1477,"syria",1501,841,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,841,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1147",602,"syria",1501,350,1000,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,350,1000,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1148",1245,"syria",1501,900,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,900,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1149",765,"syria",1501,1200,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1200,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1150",1192,"syria",1501,500,1000,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,500,1000,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1151",864,"syria",1501,900,1000,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,900,1000,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1152",1180,"syria",1501,1000,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1000,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1153",187,"syria",1501,400,700,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,400,700,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1154",1655,"syria",1501,115,660,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,115,660,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1155",652,"syria",1501,900,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,900,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1156",808,"syria",1501,841,1000,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,841,1000,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1157",246,"syria",1501,1000,1050,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,1000,1050,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1158",1372,"syria",1501,1200,2000,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1200,2000,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1159",1217,"syria",1501,920,1200,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,920,1200,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1160",1172,"syria",1501,1000,1200,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,1000,1200,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1161",833,"syria",1501,1800,2750,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,1800,2750,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1162",1183,"syria",1501,900,2000,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,900,2000,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1163",1566,"syria",1501,200,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,200,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1164",1734,"syria",1501,850,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,850,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1165",1845,"syria",1501,930,1785,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,930,1785,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1166",900,"syria",1501,1500,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1500,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1167",1781,"syria",1501,43,1432,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,43,1432,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1168",244,"syria",1501,2000,7000,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,2000,7000,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1169",1404,"syria",1501,2000,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,2000,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1170",1505,"syria",1501,1000,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1000,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1171",1553,"syria",1501,1200,1200,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,1200,1200,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1172",1367,"syria",1501,2000,1500,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,2000,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1173",1496,"syria",1501,900,1500,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,900,1500,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1174",124,"syria",1501,0,10,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,0,10,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1175",1542,"syria",1501,500,NA,FALSE,2,"NzJHgWRuwwxp5QS3s2",4,500,NA,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1176",256,"syria",1501,1236,1701,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1236,1701,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1177",647,"syria",1501,1245,1245,TRUE,1,"NzJHgWRuwwxp5QS3s1",3,1245,1245,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s1",NA,NA
"1178",1865,"syria",1501,900,900,TRUE,2,"NzJHgWRuwwxp5QS3s2",4,900,900,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1179",1581,"syria",1501,NA,1100,FALSE,2,"NzJHgWRuwwxp5QS3s2",4,NA,1100,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1180",494,"syria",1501,NA,NA,FALSE,2,"NzJHgWRuwwxp5QS3s2",4,NA,NA,NA,"discussion","syria","becker 2020","NzJHgWRuwwxp5QS3s2",NA,NA
"1181",704,"yemen",609,2500,2600,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,2500,2600,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1182",121,"yemen",609,450,1030,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,450,1030,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1183",1937,"yemen",609,1200,1322,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1200,1322,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1184",834,"yemen",609,1250,7500,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1250,7500,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1185",271,"yemen",609,400,2200,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,400,2200,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1186",996,"yemen",609,1000,1750,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1000,1750,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1187",1731,"yemen",609,1100,1800,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1100,1800,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1188",947,"yemen",609,150,1500,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,150,1500,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1189",270,"yemen",609,1000,2000,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1000,2000,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1190",208,"yemen",609,1200,2400,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1200,2400,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1191",1837,"yemen",609,250,1000,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,250,1000,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1192",1194,"yemen",609,2500,2000,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,2500,2000,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1193",746,"yemen",609,650,1250,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,650,1250,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1194",998,"yemen",609,NA,1500,FALSE,1,"oaxX2ELs7EZkrxsMY1",7,NA,1500,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1195",1480,"yemen",609,432,1250,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,432,1250,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1196",717,"yemen",609,3000,1500,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,3000,1500,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1197",1464,"yemen",609,1900,1900,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1900,1900,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1198",1325,"yemen",609,600,1200,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,600,1200,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1199",1366,"yemen",609,1323,2841,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,1323,2841,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1200",1893,"yemen",609,500,2000,TRUE,1,"oaxX2ELs7EZkrxsMY1",7,500,2000,NA,"discussion","yemen","becker 2020","oaxX2ELs7EZkrxsMY1",NA,NA
"1201",1819,"education",7912,100,100,TRUE,1,"ouhBfMvYBay8QGXRY1",7,100,100,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1202",1024,"education",7912,2000,2300,TRUE,1,"ouhBfMvYBay8QGXRY1",7,2000,2300,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1203",1887,"education",7912,7500,4500,TRUE,1,"ouhBfMvYBay8QGXRY1",7,7500,4500,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1204",870,"education",7912,2000,5000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,2000,5000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1205",265,"education",7912,7500,5000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,7500,5000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1206",1713,"education",7912,5000,4000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,5000,4000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1207",1745,"education",7912,NA,NA,FALSE,1,"ouhBfMvYBay8QGXRY1",7,NA,NA,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1208",1680,"education",7912,NA,5000,FALSE,1,"ouhBfMvYBay8QGXRY1",7,NA,5000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1209",1097,"education",7912,1000,2000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,1000,2000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1210",2036,"education",7912,2000,1500,TRUE,1,"ouhBfMvYBay8QGXRY1",7,2000,1500,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1211",421,"education",7912,6500,2000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,6500,2000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1212",1724,"education",7912,5000,3000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,5000,3000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1213",853,"education",7912,8000,4000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,8000,4000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1214",47,"education",7912,5000,5000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,5000,5000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1215",530,"education",7912,850,1200,TRUE,1,"ouhBfMvYBay8QGXRY1",7,850,1200,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1216",100,"education",7912,3000,3000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,3000,3000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1217",356,"education",7912,NA,3000,FALSE,1,"ouhBfMvYBay8QGXRY1",7,NA,3000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1218",420,"education",7912,2000,1400,TRUE,1,"ouhBfMvYBay8QGXRY1",7,2000,1400,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1219",1867,"education",7912,6000,5000,TRUE,1,"ouhBfMvYBay8QGXRY1",7,6000,5000,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1220",1056,"education",7912,3200,3500,TRUE,1,"ouhBfMvYBay8QGXRY1",7,3200,3500,NA,"discussion","education","becker 2020","ouhBfMvYBay8QGXRY1",NA,NA
"1221",1663,"syria",1501,4000,3000,TRUE,1,"qEXaS54FiyFscBmiv1",5,4000,3000,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1222",1300,"syria",1501,12,111,TRUE,1,"qEXaS54FiyFscBmiv1",5,12,111,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1223",1202,"syria",1501,900,1200,TRUE,1,"qEXaS54FiyFscBmiv1",5,900,1200,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1224",1490,"syria",1501,5000,3000,TRUE,1,"qEXaS54FiyFscBmiv1",5,5000,3000,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1225",43,"syria",1501,1500,1200,TRUE,1,"qEXaS54FiyFscBmiv1",5,1500,1200,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1226",1073,"syria",1501,1500,1500,TRUE,1,"qEXaS54FiyFscBmiv1",5,1500,1500,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1227",1913,"syria",1501,785,800,TRUE,1,"qEXaS54FiyFscBmiv1",5,785,800,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1228",1900,"syria",1501,5,800,TRUE,1,"qEXaS54FiyFscBmiv1",5,5,800,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1229",645,"syria",1501,900,900,TRUE,1,"qEXaS54FiyFscBmiv1",5,900,900,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1230",730,"syria",1501,2000,1500,TRUE,1,"qEXaS54FiyFscBmiv1",5,2000,1500,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1231",948,"syria",1501,2000,2200,TRUE,1,"qEXaS54FiyFscBmiv1",5,2000,2200,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1232",383,"syria",1501,1200,1000,TRUE,1,"qEXaS54FiyFscBmiv1",5,1200,1000,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1233",923,"syria",1501,1347,1400,TRUE,1,"qEXaS54FiyFscBmiv1",5,1347,1400,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1234",1053,"syria",1501,1023,1050,TRUE,1,"qEXaS54FiyFscBmiv1",5,1023,1050,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1235",1571,"syria",1501,3500,3000,TRUE,1,"qEXaS54FiyFscBmiv1",5,3500,3000,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1236",29,"syria",1501,1440,NA,FALSE,1,"qEXaS54FiyFscBmiv1",5,1440,NA,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1237",1927,"syria",1501,100,1250,TRUE,1,"qEXaS54FiyFscBmiv1",5,100,1250,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
"1238",976,"syria",1501,500,1000,TRUE,1,"qEXaS54FiyFscBmiv1",5,500,1000,NA,"discussion","syria","becker 2020","qEXaS54FiyFscBmiv1",NA,NA
