qtype,question,qcode,group,ID,Correct,E1,Diff,C1,Cb1,Cx1,GC1,GCb1,Relative,E2,C2,Cb2,Cx2,GC2,GCb2,Rely,AEE1i,AEE2i,Ii
dates,First Olympics,5,15,49594,1896,1950,5,4,4,4,4,4,5,1900,4,4,4,4,4,5,54,4,1
dates,First Olympics,5,15,50440,1896,1908,5,6,6,3,2,5,5,1900,6,6,2,3,5,3,12,4,1
dates,First Olympics,5,16,593,1896,1896,3,5,6,2,4,3,5,1896,5,5,2,5,4,2,0,0,0
dates,First Olympics,5,16,45284,1896,1922,3,2,2,6,6,6,2,1896,6,6,2,6,6,7,26,0,1
dates,First Olympics,5,16,46221,1896,1900,7,2,2,5,6,6,1,1896,6,6,6,6,6,7,4,0,1
dates,First Olympics,5,17,30407,1896,1950,6,3,4,6,6,6,3,1900,5,5,1,6,6,6,54,4,1
dates,First Olympics,5,17,44938,1896,1965,6,1,2,7,2,4,4,1902,4,5,7,4,5,5,69,6,1
dates,First Olympics,5,17,49037,1896,1896,1,7,7,1,1,1,5,1896,7,7,1,1,1,1,0,0,0
dates,First Olympics,5,17,50623,1896,1890,5,5,6,2,6,6,5,1902,5,3,2,5,2,2,6,6,0
dates,First Olympics,5,18,37235,1896,1919,5,1,5,6,6,6,5,1902,7,7,1,7,7,7,23,6,1
dates,First Olympics,5,18,37544,1896,1902,1,7,7,1,6,6,4,1902,7,7,7,7,7,1,6,6,0
dates,First Olympics,5,18,38286,1896,1902,3,6,7,1,6,2,6,1902,7,7,1,2,1,1,6,6,0
dates,First Olympics,5,18,49963,1896,1200,7,1,1,7,7,7,6,1924,7,7,2,7,7,7,696,28,1
dates,First Olympics,5,19,37448,1896,1900,6,2,4,7,5,5,4,1896,5,5,6,6,3,4,4,0,1
dates,First Olympics,5,19,43048,1896,1896,3,6,6,1,4,2,6,1896,7,7,1,2,2,1,0,0,0
dates,First Olympics,5,19,47392,1896,1920,7,1,1,7,4,4,4,1896,6,7,5,7,5,6,24,0,1
dates,First Olympics,5,19,49595,1896,1910,6,2,3,6,6,5,4,1896,6,6,5,6,6,7,14,0,1
dates,First Olympics,5,20,43817,1896,1865,6,2,2,2,6,6,2,1908,6,6,6,6,6,7,31,12,1
dates,First Olympics,5,20,45143,1896,1900,5,2,5,3,5,2,4,1908,5,6,2,6,3,4,4,12,0
dates,First Olympics,5,20,50528,1896,1908,3,5,7,2,2,2,5,1902,7,7,1,2,2,4,12,6,1
dates,First Olympics,5,20,50530,1896,1432,5,2,3,4,5,5,4,1902,6,6,4,6,6,6,464,6,1
dates,First Olympics,5,21,45041,1896,1890,5,5,4,6,6,3,3,1890,6,6,5,3,1,2,6,6,0
dates,First Olympics,5,21,50585,1896,1912,5,3,4,5,5,5,4,1908,4,6,3,4,4,4,16,12,1
dates,First Olympics,5,21,50613,1896,1920,5,5,4,3,4,4,5,1920,4,4,4,5,1,3,24,24,0
dates,First Olympics,5,22,46304,1896,1900,5,3,3,4,3,3,4,1912,5,6,3,6,5,5,4,16,0
dates,First Olympics,5,22,49211,1896,1910,6,1,2,6,3,3,4,1912,6,6,3,6,3,4,14,16,0
dates,First Olympics,5,22,50501,1896,1904,5,2,2,7,6,6,4,1912,5,5,6,5,5,2,8,16,0
dates,First Olympics,5,22,50577,1896,1902,3,5,5,6,4,4,3,1912,6,6,2,6,6,5,6,16,0
dates,First Olympics,5,23,20036,1896,1880,2,4,4,4,5,5,5,1770,4,4,4,4,4,5,16,126,0
dates,First Olympics,5,23,31919,1896,1920,4,5,5,2,5,3,4,1915,6,6,2,2,2,1,24,19,1
dates,First Olympics,5,23,45196,1896,1418,3,5,5,2,5,3,5,1500,5,4,4,4,4,4,478,396,1
dates,First Olympics,5,23,45953,1896,1964,6,1,2,2,5,5,1,1924,2,2,6,5,5,5,68,28,1
dates,First Olympics,5,24,40798,1896,1864,3,5,4,5,5,4,4,1912,4,4,6,4,4,4,32,16,1
dates,First Olympics,5,24,48047,1896,1100,6,1,1,7,5,7,1,1947,7,7,3,7,7,7,796,51,1
dates,First Olympics,5,24,48375,1896,1830,5,2,2,6,5,2,4,1936,3,5,7,5,5,6,66,40,1
dates,First Olympics,5,24,50584,1896,1960,4,6,6,5,6,3,4,1940,6,6,6,6,2,2,64,44,1
dates,First Olympics,5,25,37396,1896,1920,7,1,1,7,6,6,1,1920,5,5,7,1,1,1,24,24,0
dates,First Olympics,5,25,45848,1896,1920,5,3,4,5,5,4,4,1920,3,4,6,2,1,2,24,24,0
dates,First Olympics,5,25,47421,1896,1920,5,3,5,4,5,5,3,1912,3,5,3,5,2,3,24,16,1
dates,First Olympics,5,25,48904,1896,1600,6,2,2,7,6,5,4,1900,3,4,5,5,6,5,296,4,1
dates,First Olympics,5,25,49320,1896,1600,3,4,4,4,5,5,4,1900,4,4,6,4,5,4,296,4,1
dates,First Olympics,5,26,45352,1896,1960,5,2,2,6,5,5,3,1950,4,5,2,5,3,4,64,54,1
dates,First Olympics,5,26,46660,1896,1901,6,2,2,7,4,4,3,1935,5,5,6,7,7,5,5,39,0
dates,First Olympics,5,26,49860,1896,1976,6,2,2,6,4,5,3,1940,3,5,5,5,5,4,80,44,1
dates,First Olympics,5,26,50572,1896,1900,6,2,3,6,5,5,2,1920,3,5,3,5,3,6,4,24,0
dates,First Olympics,5,26,50600,1896,1930,5,5,6,5,5,6,4,1938,6,7,2,6,6,4,34,42,0
dates,First Olympics,5,27,20330,1896,1920,5,4,4,4,4,4,4,1930,4,4,6,4,5,5,24,34,0
dates,First Olympics,5,27,42485,1896,1880,6,3,3,6,4,4,4,1920,5,5,2,6,6,6,16,24,0
dates,First Olympics,5,27,47037,1896,1850,5,4,4,6,2,2,4,1924,5,6,7,7,6,5,46,28,1
dates,First Olympics,5,27,48513,1896,1920,3,6,6,7,5,4,4,1920,6,6,7,1,1,1,24,24,0
dates,First Olympics,5,27,50460,1896,1907,5,3,5,2,4,2,5,1912,3,6,1,5,3,3,11,16,0
dates,First Olympics,5,28,38156,1896,1890,5,2,2,3,3,2,5,1896,6,7,2,7,4,4,6,0,1
dates,First Olympics,5,28,43902,1896,1890,6,2,2,7,7,7,1,1896,5,5,4,6,6,5,6,0,1
dates,First Olympics,5,28,44208,1896,1400,7,1,1,7,6,6,2,1886,6,6,6,7,7,7,496,10,1
dates,First Olympics,5,28,47554,1896,1915,4,4,4,4,4,4,3,1915,5,5,3,4,4,1,19,19,0
dates,First Olympics,5,28,50519,1896,1800,7,2,2,6,6,6,2,1896,5,5,3,6,6,7,96,0,1
dates,First Olympics,5,29,45337,1896,1920,5,5,5,7,6,6,2,1920,5,5,7,6,4,4,24,24,0
dates,First Olympics,5,29,49347,1896,1920,5,2,2,6,2,5,4,1920,5,5,3,4,4,4,24,24,0
dates,First Olympics,5,29,50023,1896,1600,6,2,2,3,6,7,4,1850,5,6,2,7,7,6,296,46,1
dates,First Olympics,5,29,50536,1896,1800,6,3,3,2,5,5,4,1920,3,3,5,5,5,6,96,24,1
dates,First Olympics,5,29,50638,1896,1922,6,2,2,6,5,5,4,1912,2,2,5,5,5,4,26,16,1
dates,First Olympics,5,30,42427,1896,1900,6,1,1,7,5,5,4,1900,4,5,5,4,1,4,4,4,0
dates,First Olympics,5,30,43392,1896,1864,7,1,1,7,4,4,1,1864,1,1,7,4,4,1,32,32,0
dates,First Olympics,5,30,45580,1896,1904,5,3,3,4,5,5,3,1906,5,5,6,5,5,2,8,10,0
dates,First Olympics,5,30,49279,1896,1829,5,2,2,2,5,4,4,1920,5,3,2,5,5,5,67,24,1
dates,First Olympics,5,30,50401,1896,1920,4,4,4,4,4,4,5,1906,5,5,5,6,6,5,24,10,1
dates,First Olympics,5,31,36716,1896,1900,6,2,5,3,6,6,4,1880,5,6,2,6,3,5,4,16,0
dates,First Olympics,5,31,40379,1896,1750,7,1,1,7,2,2,4,1906,2,5,4,5,5,5,146,10,1
dates,First Olympics,5,31,41302,1896,1900,6,2,2,6,4,4,4,1902,2,2,6,4,4,2,4,6,0
dates,First Olympics,5,31,46618,1896,1912,4,5,7,3,6,5,4,1898,6,7,3,5,3,2,16,2,1
dates,First Olympics,5,31,47955,1896,1920,6,2,2,6,5,5,2,1900,6,6,2,7,6,4,24,4,1
dates,First Olympics,5,31,49261,1896,1960,4,4,3,6,6,6,5,1902,4,4,4,5,7,6,64,6,1
dates,First Olympics,5,32,43926,1896,1910,6,3,3,6,5,5,3,1896,6,6,3,7,7,6,14,0,1
dates,First Olympics,5,32,45282,1896,1932,4,4,4,3,4,4,5,1896,5,6,2,6,6,6,36,0,1
dates,First Olympics,5,32,48519,1896,1920,5,3,3,1,5,5,4,1896,7,7,1,7,5,6,24,0,1
dates,First Olympics,5,32,49153,1896,1896,2,6,6,6,4,4,5,1896,7,7,7,6,6,1,0,0,0
dates,First Olympics,5,33,41405,1896,1928,4,4,4,4,5,5,4,1898,5,5,2,6,6,5,32,2,1
dates,First Olympics,5,33,49157,1896,1850,5,4,4,5,5,5,4,1875,5,5,5,4,4,3,46,21,1
dates,First Olympics,5,33,50419,1896,1940,5,2,2,6,5,4,4,1900,4,4,5,5,5,4,44,4,1
dates,First Olympics,5,33,50516,1896,1000,4,4,4,4,4,4,4,1000,4,4,4,4,4,4,896,896,0
dates,First Olympics,5,34,39658,1896,1942,2,7,7,2,4,3,6,1942,6,6,3,4,4,1,46,46,0
dates,First Olympics,5,34,42447,1896,1950,4,4,4,4,4,4,1,1930,4,4,4,4,4,7,54,34,1
dates,First Olympics,5,34,43650,1896,1944,3,5,7,1,5,3,5,1898,5,6,1,5,5,4,48,2,1
dates,First Olympics,5,34,48518,1896,1865,5,5,7,6,3,2,5,1890,3,4,7,3,2,2,31,6,1
dates,First Olympics,5,35,45355,1896,1910,6,4,4,5,7,6,3,1950,5,4,4,7,6,6,14,54,0
dates,First Olympics,5,35,49504,1896,1500,6,2,2,6,5,5,3,1955,3,5,2,6,6,6,396,59,1
dates,First Olympics,5,35,50149,1896,1200,6,2,2,6,2,5,4,1920,4,5,4,6,7,6,696,24,1
dates,First Olympics,5,35,50586,1896,1954,6,3,4,7,6,6,5,1920,6,5,7,6,6,4,58,24,1
dates,First Olympics,5,36,44268,1896,1947,6,2,2,7,6,5,2,1913,2,6,2,5,5,3,51,17,1
dates,First Olympics,5,36,46881,1896,1850,6,1,1,7,2,5,4,1900,5,6,3,6,3,5,46,4,1
dates,First Olympics,5,36,47056,1896,1912,5,4,4,4,4,4,4,1904,4,6,5,5,3,3,16,8,1
dates,First Olympics,5,36,48146,1896,1874,5,5,5,4,5,4,4,1890,5,5,2,4,3,4,22,6,1
dates,First Olympics,5,36,50579,1896,1965,5,3,5,6,5,5,4,1818,4,4,5,6,6,6,69,78,0
dates,First Olympics,5,37,43924,1896,1876,5,4,5,6,5,5,4,1896,7,7,1,7,6,6,20,0,1
dates,First Olympics,5,37,45194,1896,1926,2,7,6,1,5,5,7,1896,7,6,1,5,3,5,30,0,1
dates,First Olympics,5,37,45577,1896,1750,4,4,4,4,4,4,4,1894,4,4,4,4,4,4,146,2,1
dates,First Olympics,5,37,45632,1896,1896,1,7,7,1,4,4,7,1896,7,7,1,4,4,1,0,0,0
dates,First Olympics,5,37,50515,1896,1908,3,6,5,5,6,5,3,1892,6,6,7,7,6,7,12,4,1
dates,First Olympics,5,38,741,1896,1800,7,1,1,5,5,5,1,1900,5,5,4,5,5,7,96,4,1
dates,First Olympics,5,38,42453,1896,1900,5,4,5,2,1,1,5,1890,6,6,2,5,2,2,4,6,0
dates,First Olympics,5,38,42705,1896,1920,7,1,2,7,7,6,1,1900,2,4,6,6,6,4,24,4,1
dates,First Olympics,5,38,49585,1896,1800,5,2,2,5,5,5,2,1924,5,5,3,6,7,6,96,28,1
dates,First Olympics,5,39,42880,1896,1920,3,3,5,4,3,3,5,1896,6,6,2,6,5,7,24,0,1
dates,First Olympics,5,39,48580,1896,1920,6,2,3,7,7,7,3,1896,7,6,5,7,7,7,24,0,1
dates,First Olympics,5,39,48756,1896,1800,7,2,1,6,7,7,1,1896,7,7,1,7,7,7,96,0,1
dates,First Olympics,5,39,49976,1896,1896,2,7,6,1,4,2,4,1896,7,6,1,2,1,1,0,0,0
dates,Toilet,6,1,45177,1596,1820,6,2,2,7,5,5,2,1890,5,5,2,6,6,5,224,294,0
dates,Toilet,6,1,46018,1596,1900,5,3,5,6,5,4,4,1895,2,4,6,5,5,4,304,299,1
dates,Toilet,6,1,46587,1596,1890,7,1,1,7,3,6,4,1890,5,4,6,4,1,3,294,294,0
dates,Toilet,6,1,50379,1596,1800,6,3,5,3,7,6,3,1890,5,6,3,6,5,5,204,294,0
dates,Toilet,6,2,42930,1596,1890,7,1,1,7,3,3,4,1890,5,3,6,3,2,2,294,294,0
dates,Toilet,6,2,48799,1596,1890,5,5,6,5,5,4,4,1890,5,7,3,4,1,1,294,294,0
dates,Toilet,6,2,50367,1596,1600,5,1,1,1,5,7,3,1865,7,7,1,6,6,7,4,269,0
dates,Toilet,6,3,46341,1596,1900,6,2,2,6,3,3,1,1900,2,2,5,2,2,1,304,304,0
dates,Toilet,6,3,47512,1596,1900,5,3,5,5,4,3,4,1930,3,5,6,5,3,3,304,334,0
dates,Toilet,6,3,50499,1596,1930,6,4,4,5,4,4,4,1900,4,4,6,5,5,6,334,304,1
dates,Toilet,6,4,27005,1596,1810,7,1,1,7,5,5,3,1870,2,2,6,5,6,4,214,274,0
dates,Toilet,6,4,28908,1596,1930,4,3,3,6,5,5,3,1930,3,3,6,3,3,1,334,334,0
dates,Toilet,6,4,40762,1596,1880,5,5,5,5,4,5,3,1880,6,6,5,5,2,4,284,284,0
dates,Toilet,6,4,48907,1596,1830,3,6,6,3,6,3,4,1900,6,5,2,5,7,6,234,304,0
dates,Toilet,6,5,38058,1596,1900,7,1,1,7,5,5,1,1910,2,2,6,4,4,4,304,314,0
dates,Toilet,6,5,38616,1596,1890,5,3,4,5,4,4,2,1900,3,5,5,4,4,5,294,304,0
dates,Toilet,6,5,45091,1596,1905,6,2,2,7,4,4,4,1905,2,2,6,4,1,2,309,309,0
dates,Toilet,6,5,48232,1596,1920,6,2,2,7,2,2,3,1900,2,2,7,2,2,3,324,304,1
dates,Toilet,6,5,48543,1596,1840,6,2,2,6,3,2,4,1900,2,2,6,5,6,5,244,304,0
dates,Toilet,6,6,1164,1596,1885,3,4,4,5,5,3,4,1875,5,5,4,5,1,3,289,279,1
dates,Toilet,6,6,36251,1596,1900,6,3,5,6,5,5,4,1875,4,4,6,6,6,5,304,279,1
dates,Toilet,6,6,43263,1596,1930,5,3,4,6,6,5,2,1850,5,7,5,7,6,6,334,254,1
dates,Toilet,6,6,48346,1596,1850,7,1,1,6,7,7,4,1850,6,6,2,4,1,4,254,254,0
dates,Toilet,6,6,49830,1596,1900,5,2,3,5,5,5,4,1875,5,6,3,6,5,4,304,279,1
dates,Toilet,6,7,16362,1596,1930,7,1,1,7,5,5,4,1905,2,2,7,3,3,3,334,309,1
dates,Toilet,6,7,32122,1596,1801,4,4,4,4,4,4,4,1900,4,4,4,4,4,4,205,304,0
dates,Toilet,6,7,40355,1596,1950,5,5,3,5,5,5,4,1950,3,3,5,3,3,3,354,354,0
dates,Toilet,6,7,48253,1596,1900,5,4,4,4,4,4,5,1850,4,4,4,4,4,7,304,254,1
dates,Toilet,6,8,29534,1596,1810,4,6,6,6,6,6,4,1870,6,6,6,5,5,5,214,274,0
dates,Toilet,6,8,45633,1596,1890,7,1,1,7,5,5,3,1830,3,3,5,4,4,3,294,234,1
dates,Toilet,6,8,47046,1596,1922,6,3,3,5,3,3,4,1860,3,3,5,2,6,5,326,264,1
dates,Toilet,6,8,48157,1596,1930,5,5,6,5,5,4,4,1880,5,6,2,6,6,5,334,284,1
dates,Toilet,6,9,44124,1596,1924,6,3,3,6,5,5,4,1880,5,5,3,6,6,5,328,284,1
dates,Toilet,6,9,44280,1596,1840,5,5,5,6,5,5,3,1885,7,7,2,7,7,5,244,289,0
dates,Toilet,6,9,44545,1596,1870,5,5,5,6,5,3,4,1880,6,6,3,6,5,5,274,284,0
dates,Toilet,6,9,45667,1596,1905,3,5,5,4,5,5,4,1895,6,6,3,5,5,4,309,299,1
dates,Toilet,6,9,48835,1596,1850,3,5,4,5,6,6,2,1885,5,5,4,5,3,2,254,289,0
dates,Toilet,6,10,43535,1596,1860,7,1,1,7,7,7,1,1820,4,4,5,5,5,4,264,224,1
dates,Toilet,6,10,43722,1596,1850,6,1,2,6,5,5,3,1835,3,5,4,4,4,3,254,239,1
dates,Toilet,6,10,47540,1596,1850,5,3,3,5,4,4,4,1820,2,3,4,5,5,4,254,224,1
dates,Toilet,6,10,49191,1596,1980,7,1,1,7,5,5,4,1820,5,5,3,6,6,6,384,224,1
dates,Toilet,6,10,50521,1596,1700,6,2,2,6,7,7,3,1820,5,5,3,7,7,6,104,224,0
dates,Toilet,6,11,42018,1596,1901,4,3,3,5,4,4,4,1901,5,3,5,4,2,2,305,305,0
dates,Toilet,6,11,46416,1596,1937,4,4,5,5,3,3,5,1893,4,5,5,4,4,3,341,297,1
dates,Toilet,6,11,47344,1596,1878,6,2,2,6,6,6,3,1901,5,5,4,6,6,4,282,305,0
dates,Toilet,6,11,49449,1596,1908,7,2,2,6,6,5,3,1898,1,4,6,5,5,4,312,302,1
dates,Toilet,6,12,45087,1596,1514,6,2,2,6,5,5,4,1880,6,6,2,7,7,7,82,284,0
dates,Toilet,6,12,46260,1596,1900,6,2,2,6,5,5,2,1880,2,3,6,6,6,7,304,284,1
dates,Toilet,6,12,47998,1596,1865,6,2,2,6,2,2,4,1880,2,2,6,2,2,2,269,284,0
dates,Toilet,6,12,50441,1596,1850,5,2,2,6,7,7,4,1880,5,5,7,6,5,4,254,284,0
dates,Toilet,6,13,33181,1596,1900,7,1,1,7,7,7,1,1895,3,4,3,5,5,4,304,299,1
dates,Toilet,6,13,33497,1596,1901,6,2,2,7,6,6,2,1890,4,4,7,5,5,6,305,294,1
dates,Toilet,6,13,40172,1596,1600,4,2,2,7,4,4,5,1790,4,4,4,4,4,6,4,194,0
dates,Toilet,6,13,49131,1596,1890,5,5,5,3,3,3,4,1895,5,5,3,5,3,4,294,299,0
dates,Toilet,6,13,50628,1596,1875,5,4,4,5,5,5,4,1875,5,5,4,5,4,4,279,279,0
dates,Toilet,6,14,49942,1596,1920,6,2,3,6,5,5,3,1910,5,5,5,5,4,4,324,314,1
dates,Toilet,6,14,50454,1596,1910,3,5,5,3,6,3,3,1910,6,6,3,4,2,1,314,314,0
dates,Toilet,6,14,50455,1596,1910,7,1,2,7,2,6,4,1910,5,2,6,5,2,3,314,314,0
dates,Toilet,6,14,50504,1596,1895,6,2,4,6,2,4,4,1800,3,4,5,5,3,5,299,204,1
dates,Toilet,6,15,40173,1596,1890,5,3,4,7,4,4,4,1890,5,6,7,1,1,4,294,294,0
dates,Toilet,6,15,44235,1596,1880,6,2,3,7,3,5,2,1889,2,2,7,1,1,1,284,293,0
dates,Toilet,6,15,49594,1596,1906,4,4,4,4,4,4,4,1896,4,4,4,4,4,5,310,300,1
dates,Toilet,6,15,50440,1596,1900,5,3,4,6,3,5,4,1890,3,3,7,4,4,4,304,294,1
dates,Toilet,6,16,593,1596,1940,5,4,4,5,4,4,4,1900,3,4,6,5,5,4,344,304,1
dates,Toilet,6,16,45284,1596,1880,6,2,5,3,5,5,4,1880,3,5,3,2,3,1,284,284,0
dates,Toilet,6,16,46221,1596,1800,6,1,1,7,7,7,2,1800,5,5,2,6,6,7,204,204,0
dates,Toilet,6,17,30407,1596,1800,6,3,3,6,6,6,2,1850,4,4,4,3,3,2,204,254,0
dates,Toilet,6,17,44938,1596,1925,6,2,2,7,5,5,2,1840,2,2,7,5,5,6,329,244,1
dates,Toilet,6,17,49037,1596,1710,5,5,4,3,4,4,4,1820,5,5,3,6,6,5,114,224,0
dates,Toilet,6,17,50623,1596,1870,6,3,5,3,5,5,5,1840,2,4,5,4,5,5,274,244,1
dates,Toilet,6,18,37235,1596,1940,5,5,3,6,5,5,3,1910,5,6,3,5,5,4,344,314,1
dates,Toilet,6,18,37544,1596,1895,3,7,7,7,7,7,5,1900,5,5,5,5,5,4,299,304,0
dates,Toilet,6,18,38286,1596,1880,6,3,3,5,5,5,4,1890,5,4,5,5,5,4,284,294,0
dates,Toilet,6,18,49963,1596,1865,4,4,4,4,4,4,4,1887,4,4,4,4,4,4,269,291,0
dates,Toilet,6,19,37448,1596,1906,6,4,4,7,5,4,4,1906,5,4,6,6,1,4,310,310,0
dates,Toilet,6,19,43048,1596,1920,5,3,3,6,3,3,5,1910,3,4,6,5,3,4,324,314,1
dates,Toilet,6,19,47392,1596,1900,7,1,1,7,7,6,4,1916,1,5,7,3,3,2,304,320,0
dates,Toilet,6,19,49595,1596,1890,6,2,2,6,6,5,4,1896,5,6,6,6,5,2,294,300,0
dates,Toilet,6,20,43817,1596,1918,6,2,2,2,6,6,2,1918,5,5,5,2,2,1,322,322,0
dates,Toilet,6,20,45143,1596,1820,5,3,5,3,5,5,3,1880,3,3,6,3,6,5,224,284,0
dates,Toilet,6,20,50528,1596,1900,6,3,4,6,5,5,1,1890,5,5,7,6,4,2,304,294,1
dates,Toilet,6,20,50530,1596,1853,4,5,5,4,6,6,4,1912,5,4,4,7,7,7,257,316,0
dates,Toilet,6,21,45041,1596,1912,5,2,5,6,4,3,5,1930,5,5,5,6,3,4,316,334,0
dates,Toilet,6,21,50585,1596,1910,5,3,4,5,5,4,4,1910,3,5,4,4,2,2,314,314,0
dates,Toilet,6,21,50613,1596,1900,6,4,2,4,5,3,4,1900,4,4,3,2,2,2,304,304,0
dates,Toilet,6,22,46304,1596,1880,5,3,5,7,3,2,4,1890,3,3,7,5,3,3,284,294,0
dates,Toilet,6,22,49211,1596,1895,6,2,2,6,5,5,4,1895,2,2,6,1,1,1,299,299,0
dates,Toilet,6,22,50501,1596,1790,5,2,2,7,6,6,4,1895,5,5,7,6,6,6,194,299,0
dates,Toilet,6,22,50577,1596,1925,5,2,3,6,5,6,3,1904,4,5,3,5,5,5,329,308,1
dates,Toilet,6,23,20036,1596,1700,4,4,4,4,4,4,4,1700,5,5,4,4,4,4,104,104,0
dates,Toilet,6,23,31919,1596,1915,5,2,2,5,5,5,4,1914,5,5,3,6,2,4,319,318,1
dates,Toilet,6,23,45196,1596,1940,3,5,5,2,5,5,5,1918,6,6,2,5,5,5,344,322,1
dates,Toilet,6,23,45953,1596,1914,7,2,2,7,4,4,2,1916,4,4,6,4,2,5,318,320,0
dates,Toilet,6,24,40798,1596,1915,5,4,4,7,4,4,4,1915,4,4,7,1,1,4,319,319,0
dates,Toilet,6,24,48047,1596,1927,6,1,4,3,7,7,3,1893,5,5,7,5,5,6,331,297,1
dates,Toilet,6,24,48375,1596,1905,5,5,5,6,3,3,4,1905,3,5,6,3,2,2,309,309,0
dates,Toilet,6,24,50584,1596,1830,5,2,6,5,7,4,4,1910,6,6,6,7,7,6,234,314,0
dates,Toilet,6,25,37396,1596,1900,7,1,1,7,6,6,3,1900,3,3,7,5,3,2,304,304,0
dates,Toilet,6,25,45848,1596,1890,5,3,4,6,4,2,4,1890,4,5,5,3,2,2,294,294,0
dates,Toilet,6,25,47421,1596,1950,5,4,4,3,5,5,4,1900,5,5,3,5,4,4,354,304,1
dates,Toilet,6,25,48904,1596,1900,5,3,3,3,5,5,4,1900,6,6,2,5,1,3,304,304,0
dates,Toilet,6,25,49320,1596,1600,5,1,1,7,5,5,4,1900,5,5,6,6,7,7,4,304,0
dates,Toilet,6,26,45352,1596,1900,5,3,5,5,4,4,3,1640,5,5,5,6,6,6,304,44,1
dates,Toilet,6,26,46660,1596,1876,6,2,2,7,6,6,3,1890,6,6,6,6,6,4,280,294,0
dates,Toilet,6,26,49860,1596,1906,6,1,1,7,5,5,3,1600,2,2,5,5,5,7,310,4,1
dates,Toilet,6,26,50572,1596,1900,7,1,1,7,3,3,4,1900,1,1,7,1,1,2,304,304,0
dates,Toilet,6,26,50600,1596,1670,6,5,5,5,5,5,5,1640,6,6,5,3,3,2,74,44,1
dates,Toilet,6,27,20330,1596,1500,5,4,4,4,4,4,3,1500,4,4,4,4,4,1,96,96,0
dates,Toilet,6,27,42485,1596,1932,3,6,6,1,6,4,4,1932,6,6,2,5,4,1,336,336,0
dates,Toilet,6,27,47037,1596,1872,5,2,2,6,4,5,4,1892,3,5,7,5,3,4,276,296,0
dates,Toilet,6,27,48513,1596,1900,4,5,5,7,5,5,3,1880,5,5,7,5,5,3,304,284,1
dates,Toilet,6,27,50460,1596,1900,6,2,2,5,5,5,4,1900,5,5,4,5,2,3,304,304,0
dates,Toilet,6,28,38156,1596,1874,6,3,2,5,3,5,4,1844,4,3,4,4,4,5,278,248,1
dates,Toilet,6,28,43902,1596,1780,6,5,3,5,5,5,4,1815,3,3,5,6,6,5,184,219,0
dates,Toilet,6,28,44208,1596,1500,7,1,1,7,5,7,4,1850,1,1,7,6,6,7,96,254,0
dates,Toilet,6,28,47554,1596,1850,5,3,3,5,5,5,3,1880,4,4,4,5,5,5,254,284,0
dates,Toilet,6,28,50519,1596,1860,6,1,1,7,6,6,1,1890,5,5,5,4,5,4,264,294,0
dates,Toilet,6,29,45337,1596,1804,6,5,5,7,6,6,4,1850,4,4,5,6,6,5,208,254,0
dates,Toilet,6,29,49347,1596,1840,4,5,4,5,5,4,4,1840,5,5,5,3,3,2,244,244,0
dates,Toilet,6,29,50023,1596,1920,5,4,5,3,5,5,4,1860,2,3,4,4,5,5,324,264,1
dates,Toilet,6,29,50536,1596,1900,5,2,2,6,6,6,3,1800,3,3,5,4,4,5,304,204,1
dates,Toilet,6,29,50638,1596,1525,6,2,2,5,6,6,4,1665,2,2,5,5,6,3,71,69,1
dates,Toilet,6,30,42427,1596,1679,7,1,1,7,4,4,4,1930,5,6,4,7,7,7,83,334,0
dates,Toilet,6,30,43392,1596,1879,5,1,1,7,5,7,1,1698,1,1,7,4,4,4,283,102,1
dates,Toilet,6,30,45580,1596,1808,6,2,2,6,5,4,4,1867,3,4,6,5,5,4,212,271,0
dates,Toilet,6,30,49279,1596,1927,5,1,5,6,5,5,4,1901,3,3,6,4,5,3,331,305,1
dates,Toilet,6,30,50401,1596,1920,5,5,5,5,5,5,6,1920,7,7,7,1,1,1,324,324,0
dates,Toilet,6,31,36716,1596,1815,7,2,2,6,6,6,5,1815,3,5,3,5,2,4,219,219,0
dates,Toilet,6,31,40379,1596,1804,6,1,2,6,2,2,4,1859,2,2,6,2,2,3,208,263,0
dates,Toilet,6,31,41302,1596,1850,6,1,1,6,4,5,4,1850,2,2,6,3,2,1,254,254,0
dates,Toilet,6,31,46618,1596,1886,5,5,5,7,7,7,5,1886,5,5,7,4,4,1,290,290,0
dates,Toilet,6,31,47955,1596,1900,6,2,2,6,4,4,2,1870,5,5,2,5,6,5,304,274,1
dates,Toilet,6,31,49261,1596,1878,6,2,2,7,7,7,3,1876,3,4,7,6,5,4,282,280,1
dates,Toilet,6,32,43926,1596,1910,5,2,2,7,5,5,3,1900,3,3,5,4,5,4,314,304,1
dates,Toilet,6,32,45282,1596,1900,4,6,6,6,6,5,6,1900,5,4,4,5,5,4,304,304,0
dates,Toilet,6,32,48519,1596,1900,5,3,5,3,6,5,4,1900,5,5,1,4,1,2,304,304,0
dates,Toilet,6,32,49153,1596,1900,3,6,6,6,5,5,4,1900,5,5,2,5,5,1,304,304,0
dates,Toilet,6,33,41405,1596,1850,4,3,3,3,6,6,4,1860,4,2,2,5,5,5,254,264,0
dates,Toilet,6,33,49157,1596,1915,5,3,3,5,5,5,3,1870,3,3,5,5,5,5,319,274,1
dates,Toilet,6,33,50419,1596,1900,6,2,2,7,5,5,4,1875,3,3,6,5,4,3,304,279,1
