task,trial,network,pre_influence,post_influence,individual_error,mean_individual_change,crowd_pre_influence,crowd_post_influence,mean_group_change
1,aggregated081121_0739,Social,700,550,-0.24116205681688818,-1.3845275104823405,2.1743502787011937,0.7898227682188532,-1.3845275104823405
1,aggregated081121_0739,Social,150,160,-0.06453852113757119,-1.3845275104823405,2.1743502787011937,0.7898227682188532,-1.3845275104823405
1,aggregated081121_0739,Social,5,50,-2.302585092994046,-1.3845275104823405,2.1743502787011937,0.7898227682188532,-1.3845275104823405
1,aggregated081121_0739,Social,5,96,-2.954910279033736,-1.3845275104823405,2.1743502787011937,0.7898227682188532,-1.3845275104823405
1,aggregated081121_0739,Social,200,195,-0.025317807984289883,-1.3845275104823405,2.1743502787011937,0.7898227682188532,-1.3845275104823405
1,aggregated081121_0739,Social,5000,180,-3.2802785270884764,-1.3845275104823405,2.1743502787011937,0.7898227682188532,-1.3845275104823405
1,aggregated081121_0739,Social,10,50,-1.6094379124341003,-1.3845275104823405,2.1743502787011937,0.7898227682188532,-1.3845275104823405
1,full081113_1411,Social,30,30,0,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,168,156,0.07410797215372182,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,2,15,-2.014903020542265,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,17,72,-1.4434527749598396,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,100,100,0,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,1070,160,-1.6207162274718074,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,7,70,-2.302585092994046,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,20,30,-0.4054651081081644,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,150,75,0.6931471805599453,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,112,119,-0.06062462181643474,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,500,75,-0.10222469674053092,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081113_1411,Social,200,110,0.4310737828775184,-0.5626368839201585,1.537540439867481,0.9749035559473225,-0.5626368839201585
1,full081114_1142,Social,23564,495,-3.8629176400728875,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,357,178,-0.629647816853753,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,30,120,-1.3862943611198906,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,150,200,-0.12091885457367893,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,7,80,-2.4361164856185686,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,555,170,-1.0248950355787252,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,40,200,-1.4426746945559983,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,120,130,-0.08004270767353644,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,180,170,0.05715841383994863,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,800,100,-0.8599103984380474,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,75,600,0.2845462535344855,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081114_1142,Social,200,155,0.08812903175068804,-0.9511320246133304,1.36103507678878,0.40990305217544964,-0.9511320246133304
1,full081118_1545,Social,150,150,0,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,170,350,0.56386007631575,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,2,120,-4.094344562222101,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,80,60,0.287682072451781,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,825,185,-1.4950275612563562,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,1200,120,-1.4476970633401665,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,100,200,-0.5263839626818433,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,12,113,-2.2424811689243405,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,17000,2000,-2.140066163496271,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,180,210,0.1101928663897078,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,3000,800,-1.3217558399823193,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081118_1545,Social,100,160,-0.4700036292457356,-1.0646687446659913,1.6918940020167148,0.6272252573507237,-1.0646687446659913
1,full081120_1536,Social,200,500,0.9162907318741551,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,200,200,0,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,350,360,0.02817087696669629,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,1000,400,-0.9162907318741551,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,5000,200,-3.218875824868201,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,800,550,-0.3746934494414107,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,15,300,-2.01803883945956,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,600,299,-0.6964860818254599,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,1,800,-3.745259787550044,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,25,160,-1.856297990365626,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,10,300,-2.4235039475677245,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,full081120_1536,Social,150,301,0.2878740436271602,-1.1680925833736808,1.7742533177152748,0.606160734341594,-1.1680925833736808
1,no081111_1557,Control,430,422,-0.01877989465159613,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,520,22,1.0850002502841822,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,50,4,2.5257286443082556,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,15,10,0.4054651081081646,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,1750,1650,-0.058840500022933284,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,900,801,-0.11653381625595127,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,600,190,-1.1499055830556602,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,1200,123,-1.472389675930538,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,250000,176,-7.169828676664564,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,500,40000,4.382026634673881,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,160,110,0.3746934494414107,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081111_1557,Control,43,170,-1.3745983213566992,-0.21566353176017067,1.8668350390725064,1.6511715073123359,-0.2156635317601705
1,no081114_0709,Control,107,112,-0.04567003683318843,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,30,40,-0.2876820724517808,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,100,25,1.3862943611198906,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,180,180,0,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,100,80,0.2231435513142097,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,175,182,-0.03922071315328124,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,190,120,0.39535570027543915,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,100,60,0.5108256237659907,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,30,80,-0.9808292530117262,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,1,4000,-2.1358218751159437,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,700,50,-0.03323182525357948,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081114_0709,Control,90,163,-0.5939405304764973,-0.1333980891517056,1.1141086514317746,0.980710562280069,-0.1333980891517056
1,no081117_1548,Control,50,777,0.13759184057782203,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,2,2,0,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,60,90,-0.4054651081081645,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,50,15,1.2039728043259357,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,150,170,-0.12516314295400607,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,1230,700,-0.5636891133230584,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,50,60,-0.18232155679395468,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,5000,900,-1.7147984280919268,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,100,8,2.5257286443082556,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,2000,600,-1.2039728043259361,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,50,380,-0.5776772570693939,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081117_1548,Control,200,3000,2.70805020110221,0.15018800663731524,1.611628020977482,1.7618160276147974,0.15018800663731535
1,no081120_0951,Control,20000,1500,-2.5902671654458262,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,140,185,-0.2678732675303422,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,175,168,0.0408219945202552,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,100,140,-0.336472236621213,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,100,80,0.2231435513142097,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,1000,77,-0.8216891856178496,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,120,500,0.5722283259862665,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,1400,750,-0.6241543090729937,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,17,54,-1.1557707025080586,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,100,130,-0.2623642644674911,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,100,500,0.3899067691923118,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
1,no081120_0951,Control,20,40,-0.6931471805599452,-0.4604698059008897,1.350128199324841,0.8896583934239513,-0.4604698059008898
2,aggregated081111_1557,Social,350,334,0.04679216150675902,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,50,250,-1.6094379124341005,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,500,370,0.30110509278392156,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,100,300,-1.0986122886681096,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,320,340,-0.06062462181643491,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,240,314,-0.2687540625662619,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,300,270,0.10536051565782623,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,1200,320,0.33862022565916733,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,164,290,-0.5700144951563212,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,30,150,-1.6094379124341003,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,190,420,-0.7932306391169278,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081111_1557,Social,120,340,-1.0414538748281612,-0.5216406509510619,1.4164258882815424,0.8947852373304804,-0.5216406509510619
2,aggregated081114_0709,Social,200,428,-0.7608058290337599,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,600,580,0.03390155167568129,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,500,650,-0.26236426446749106,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,270,370,-0.31508104663989533,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,80,450,-1.7272209480904837,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,500,500,0,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,250,350,-0.33647223662121295,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,1000,1600,0.47000362924573574,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,400,520,-0.26236426446749095,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,30,512,-2.8371272433773522,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,400,500,-0.22314355131420954,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081114_0709,Social,600,601,-0.0016652793190613246,-0.518528290200795,0.9571180586574964,0.43858976845670145,-0.518528290200795
2,aggregated081117_1548,Social,500,750,-0.36233675227648326,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,250,837,-0.9457330688773093,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,800,850,0.06062462181643466,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,500,875,-0.20818607244922505,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,1000,900,-0.10536051565782628,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,2000,2400,0.18232155679395468,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,1000,1200,0.18232155679395468,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,400,500,-0.22314355131420954,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,550,650,-0.1670540846631662,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,900,860,-0.04546237407675727,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,250,800,-0.9909454116988573,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081117_1548,Social,250,900,-0.873162376042474,-0.29134303930433036,0.567121315830167,0.27577827652583664,-0.29134303930433036
2,aggregated081120_0951,Social,80,400,-1.6094379124341005,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,350,365,-0.04196419909903215,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,300,400,-0.2876820724517811,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,300,310,-0.03278982282299092,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,120,280,-0.8472978603872037,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,92,148,-0.4754236967150747,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,310,339,-0.08942780990125831,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,700,720,-0.02817087696669639,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,200,386,-0.6575200029167941,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,300,350,-0.15415067982725839,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,100,400,-1.3862943611198906,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,aggregated081120_0951,Social,100,150,-0.40546510810816416,-0.5013020335625205,1.3104342032808616,0.8091321697183412,-0.5013020335625203
2,full081113_1518,Social,600,500,0.18232155679395465,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,550,475,0.14660347419187542,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,200,200,0,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,500,277,0.5905905922348531,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,350,380,-0.08223809823697203,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,200,180,0.10536051565782634,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,30,500,-2.8134107167600364,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,20,300,-2.70805020110221,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,200,250,-0.2231435513142097,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,80,300,-1.3217558399823193,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,400,300,0.2876820724517811,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081113_1518,Social,250,450,-0.5877866649021188,-0.5353189050806313,1.3513237752101255,0.8160048701294942,-0.5353189050806313
2,full081117_1016,Social,1000,900,-0.10536051565782628,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,600,700,-0.15415067982725833,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,450,325,0.32542240043462783,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,300,400,-0.2876820724517811,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,1500,1400,-0.06899287148695155,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,298,625,-0.740658163230997,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,400,350,0.13353139262452274,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,350,550,-0.45198512374305716,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,1,12,-2.484906649788001,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,35000,800,-3.7784916128036232,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,500,850,-0.23717360932247744,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081117_1016,Social,150,400,-0.9808292530117264,-0.735939729855379,1.4411199070815897,0.7051801772262107,-0.7359397298553789
2,full081119_1525,Social,700,700,0,-0.49700799281097274,1.1941772804732984,0.6971692876623256,-0.49700799281097285
2,full081119_1525,Social,300,280,0.06899287148695132,-0.49700799281097274,1.1941772804732984,0.6971692876623256,-0.49700799281097285
2,full081119_1525,Social,150,350,-0.8472978603872037,-0.49700799281097274,1.1941772804732984,0.6971692876623256,-0.49700799281097285
2,full081119_1525,Social,3800,512,-1.2840629135249535,-0.49700799281097274,1.1941772804732984,0.6971692876623256,-0.49700799281097285
